CT_CD,DO_NM,CT_NM,산업대분류CD,산업중분류CD,산업소분류CD,산업대분류명,산업중분류명,산업소분류명,조직형태,사업체구분,설립시기,소상공인수
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2007,7
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2008,6
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2009,11
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2010,10
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2011,11
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2012,17
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2013,18
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2014,26
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,1,2012,1
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,2,2007,1
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2000년이전,3
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2001,1
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2003,1
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2005,1
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2008,1
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2010,1
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2011,2
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2012,1
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2000년이전,5
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2001,2
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2004,2
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2005,4
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2006,5
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2007,2
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2008,6
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2009,3
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2010,3
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2011,6
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2012,6
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2013,3
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2014,1
41390,경기,시흥시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,5,1,2009,1
41410,경기,군포시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2000년이전,97
41410,경기,군포시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2001,9
41410,경기,군포시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2002,12
41410,경기,군포시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2003,13
41410,경기,군포시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2004,9
41410,경기,군포시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2005,10
41410,경기,군포시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2006,6
41410,경기,군포시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2007,10
41410,경기,군포시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2008,8
41410,경기,군포시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2009,4
41410,경기,군포시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2010,4
41410,경기,군포시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2011,9
41410,경기,군포시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2012,8
41410,경기,군포시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2013,8
41410,경기,군포시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2014,10
41410,경기,군포시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,3,2,2014,1
41410,경기,군포시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,3,3,2008,1
41410,경기,군포시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2001,1
41410,경기,군포시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2004,1
41410,경기,군포시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2006,3
41410,경기,군포시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2009,3
41410,경기,군포시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2011,1
41410,경기,군포시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2012,1
41410,경기,군포시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2013,1
41410,경기,군포시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2014,7
41410,경기,군포시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,2,1,2013,1
41410,경기,군포시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,3,3,2011,1
41410,경기,군포시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,1,1,2006,1
41410,경기,군포시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,1,1,2008,1
41410,경기,군포시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,1,1,2010,1
41410,경기,군포시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,1,1,2011,1
41410,경기,군포시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,1,1,2014,2
41410,경기,군포시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,2,1,2011,1
41410,경기,군포시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,3,3,2001,1
41410,경기,군포시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2000년이전,1
41410,경기,군포시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2005,1
41410,경기,군포시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2007,1
41410,경기,군포시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2010,1
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2000년이전,9
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2001,2
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2003,2
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2004,4
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2005,2
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2006,2
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2007,6
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2008,3
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2009,4
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2010,7
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2011,7
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2012,28
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2013,14
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2014,15
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,1,2002,1
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,1,2005,1
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,1,2010,1
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,2,2002,1
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,2,2012,1
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2000년이전,2
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2001,1
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2002,1
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2006,1
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2011,1
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2000년이전,1
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2002,1
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2004,1
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2005,2
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2006,1
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2007,1
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2009,2
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2011,2
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2012,2
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2013,3
41410,경기,군포시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2014,2
41430,경기,의왕시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2000년이전,32
41430,경기,의왕시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2001,3
41430,경기,의왕시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2002,9
41430,경기,의왕시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2003,12
41430,경기,의왕시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2004,4
41430,경기,의왕시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2005,8
41430,경기,의왕시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2006,3
41430,경기,의왕시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2007,3
41430,경기,의왕시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2008,6
41430,경기,의왕시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2009,4
41430,경기,의왕시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2010,3
41430,경기,의왕시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2011,9
41430,경기,의왕시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2012,4
41430,경기,의왕시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2013,6
41430,경기,의왕시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2014,8
